coupon_id	spu_code	coupon_title	plaza_id	plaza_name	coupon_type	sale_price	face_value	show_begin_time	show_end_time	coupon_channel	coupon_channel_id	coupon_status	c_title	c_subtitle	c_person_each_limit	c_person_daily_each_limit	c_use_period	c_use_rule	c_expired_after_hours	cs_stock_num	csr_store_id	store_name	business_name	business_id	now_date	city_id	city_name	op_time
84634	190550315	[万达广场]300元商户管理费	1001012	柳州城中万达广场	礼品券	300.0	300.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]300元商户管理费	300元商户管理费	0	0	1	0	0	5000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84635	190550316	【Apple】原装数据线	1001010	东莞厚街万达广场	代金券	99.0	147.0	2019-02-01	2021-02-27	券列表	1010	已上架	【Apple】原装数据线		0	1	2	0	72	999	100003994	Apple（厚街万达店）	数码集合	313	2019-03-06	441900	东莞市	2019-03-07 10:27:53
84639	190550320	[万达广场]500元商户管理费	1001012	柳州城中万达广场	礼品券	500.0	500.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]500元商户管理费	500元商户管理费	0	0	1	0	0	5000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84640	190550322	萨贝尔 法式鱼子蛋	1105322	眉山万达广场	代金券	14.0	28.0	2019-02-01	2019-03-30	券列表	1010	已上架	萨贝尔 法式鱼子蛋		1	1	2	0	72	50	100001337	萨贝尔意式餐厅(眉山万达店)	西式简餐	387	2019-03-06	511400	眉山市	2019-03-07 10:27:53
84641	190550323	[万达广场]商场员工出入证	1001012	柳州城中万达广场	礼品券	10.0	10.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]商场员工出入证	工本费（含证套与挂绳）	0	0	1	0	0	1000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84643	190550325	[万达广场]复印、打印费用1元券	1001012	柳州城中万达广场	礼品券	1.0	1.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用1元券	1元每张（A4纸）	0	0	1	0	0	1000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84644	190550326	[万达广场]复印、打印费用5元券	1001012	柳州城中万达广场	礼品券	5.0	5.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用5元券	1元每张（A4纸）	0	0	1	0	0	1000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84646	190550328	[万达广场]复印、打印费用10元券	1001012	柳州城中万达广场	礼品券	10.0	10.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用10元券	1元每张（A4纸）	0	0	1	0	0	1000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84647	190550330	萬葉書圜 早教故事系列	1105308	东营东城万达广场	代金券	10.43	14.9	2019-02-01	2019-04-30	券列表	1010	已上架	萬葉書圜 早教故事系列	原价14.9元 小程序10.43元	0	0	1	0	0	16	100010592	萬枼書園（东营东城万达店）	教育培训	432	2019-03-06	370500	东营市	2019-03-07 10:27:53
84648	190550331	[万达广场]复印、打印费用20元券	1001012	柳州城中万达广场	礼品券	20.0	20.0	2019-02-01	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用20元券	1元每张（A4纸）	0	0	1	0	0	1000	100000378	服务总台（柳州城中万达广场）	其他生活服务	411	2019-03-06	450200	柳州市	2019-03-07 10:27:53
84649	190550332	串天下 精品澳洲肥牛	1105322	眉山万达广场	礼品券	10.8	18.0	2019-02-01	2019-03-30	券列表	1010	已上架	串天下 精品澳洲肥牛	精选材质，敬享风味美食	1	1	2	0	72	50	100001143	串天下（眉山万达店）	川渝火锅	404	2019-03-06	511400	眉山市	2019-03-07 10:27:53
84650	190550333	羲和小馆松茸煲老鸡	1000265	北京石景山万达广场	代金券	19.0	38.0	2019-02-01	2019-07-31	券列表	1010	已上架	羲和小馆松茸煲老鸡		1	1	2	0	24	50	100012693	羲和小馆-石景山万达店	西北菜	372	2019-03-06	110100	北京市	2019-03-07 10:27:53
84653	190550336	佳利艺术学校-跆拳道免费课程二节	1105251	成都武侯万达广场	代金券	0.0	240.0	2019-02-15	2019-03-31	券列表	1010	已上架	佳利艺术学校-跆拳道免费课程二节	佳利艺术学校-跆拳道免费课程二节	1	1	1	0	0	25	100012779	佳利舞蹈培训（武侯万达店）	教育培训	432	2019-03-06	510100	成都市	2019-03-07 10:27:53
84654	190550337	佳利艺术学校-中国舞免费课程二节	1105251	成都武侯万达广场	代金券	0.0	240.0	2019-02-15	2019-03-31	券列表	1010	已上架	佳利艺术学校-中国舞免费课程二节	佳利艺术学校-中国舞免费课程二节	1	1	1	0	0	25	100012779	佳利舞蹈培训（武侯万达店）	教育培训	432	2019-03-06	510100	成都市	2019-03-07 10:27:53
84657	190550340	佳利艺术学校-拉丁舞免费课程二节	1105251	成都武侯万达广场	代金券	0.0	240.0	2019-02-15	2019-03-31	券列表	1010	已上架	佳利艺术学校-拉丁舞免费课程二节	佳利艺术学校-拉丁舞免费课程二节	1	1	1	0	0	25	100012779	佳利舞蹈培训（武侯万达店）	教育培训	432	2019-03-06	510100	成都市	2019-03-07 10:27:53
84658	190550341	佳利艺术学校-街舞免费课程二节	1105251	成都武侯万达广场	代金券	0.0	240.0	2019-02-15	2019-03-31	券列表	1010	已上架	佳利艺术学校-街舞免费课程二节	佳利艺术学校-街舞免费课程二节	1	1	1	0	0	25	100012779	佳利舞蹈培训（武侯万达店）	教育培训	432	2019-03-06	510100	成都市	2019-03-07 10:27:53
84660	190550343	【芝芝舒芙蕾】黑糖珍珠舒芙蕾	1001010	东莞厚街万达广场	代金券	13.8	18.0	2019-02-01	2021-02-27	券列表	1010	已下架	【芝芝舒芙蕾】黑糖珍珠舒芙蕾	珍珠的Q弹和舒芙蕾的入口即化形成完美碰撞	0	1	2	0	72	999	100018418	芝芝舒芙蕾（厚街万达店）	面包蛋糕	289	2019-03-06	441900	东莞市	2019-03-07 10:27:53
84669	190550352	萬葉書圜 HB*12支，马克无铅毒	1105308	东营东城万达广场	代金券	10.0	20.0	2019-02-01	2019-04-30	券列表	1010	已上架	萬葉書圜 HB*12支，马克无铅毒	原价10元  现买一赠一	0	0	1	0	0	100	100010592	萬枼書園（东营东城万达店）	教育培训	432	2019-03-06	370500	东营市	2019-03-07 10:27:53
84673	190550356	【C＋】辛迪果饮奶茶	1105332	南昌青山湖万达广场	代金券	12.0	12.0	2019-02-01	2019-12-30	券列表	1010	已上架	【C＋】辛迪果饮奶茶	买一送一	0	1	2	0	24	600	100012939	C+（青山湖万达店）	果汁	272	2019-03-06	360100	南昌市	2019-03-07 10:27:53
84675	190550358	UP韩国料理 富豪五花肉	1105322	眉山万达广场	代金券	20.0	39.0	2019-02-01	2019-03-30	券列表	1010	已上架	UP韩国料理 富豪五花肉	精品五花肉，尽享风味美食	1	1	2	0	72	10	100008035	UP韩国料理（眉山万达店）	铁板烧	408	2019-03-06	511400	眉山市	2019-03-07 10:27:53
84681	190550365	山城外酸菜鱼 皮蛋	1105322	眉山万达广场	代金券	1.0	18.0	2019-02-01	2019-03-30	券列表	1010	已上架	山城外酸菜鱼 皮蛋	精选皮蛋，尽享风味美食	1	1	2	0	72	50	100001827	山城外老坛酸菜鱼(眉山万达店)	鱼火锅	317	2019-03-06	511400	眉山市	2019-03-07 10:27:53
84683	190550367	山城外酸菜鱼 鸡爪	1105322	眉山万达广场	代金券	0.0	5.0	2019-02-01	2019-03-30	券列表	1010	已上架	山城外酸菜鱼 鸡爪	精选皮蛋，尽享风味美食	1	1	2	0	72	50	100001827	山城外老坛酸菜鱼(眉山万达店)	鱼火锅	317	2019-03-06	511400	眉山市	2019-03-07 10:27:53
84685	190550371	贝儿多爸爸的泡芙工房	1000265	北京石景山万达广场	代金券	12.0	15.0	2019-02-01	2019-07-31	券列表	1010	已上架	贝儿多爸爸的泡芙工房	巧克力皮冰淇淋泡芙	1	1	2	0	24	30	100013803	贝儿多爸爸的泡芙工房-石景山万达店	甜品	390	2019-03-06	110100	北京市	2019-03-07 10:27:53
84687	190550373	山城外酸菜鱼 鸡爪	1105322	眉山万达广场	代金券	0.0	5.0	2019-02-01	2019-03-30	券列表	1010	已上架	山城外酸菜鱼 鸡爪	精选材质，尽享风味美食	1	1	2	0	72	100	100001827	山城外老坛酸菜鱼(眉山万达店)	鱼火锅	317	2019-03-06	511400	眉山市	2019-03-07 10:27:53
84689	190550376	【长谷拉面】鳗鱼炒饭 售价19.9元	1105342	本溪万达广场	代金券	19.9	28.0	2019-02-01	2019-03-30	券列表	1010	已上架	【长谷拉面】鳗鱼炒饭 售价19.9元	4楼长谷拉面，限时抢购	3	1	2	0	360	20	100016587	长谷拉面（本溪万达店）	日式简餐	385	2019-03-06	210500	本溪市	2019-03-07 10:27:53
84694	190550382	【魅力雅萱美容院】5项护理9.9元	1105342	本溪万达广场	代金券	9.9	9.9	2019-02-01	2019-03-31	券列表	1010	已上架	【魅力雅萱美容院】5项护理9.9元	购买后到3F-3023体验	5	1	2	0	360	500	100015717	魅力雅萱美容院（本溪万达店）	美容美发	396	2019-03-06	210500	本溪市	2019-03-07 10:27:53
84698	190550391	【玛咪火炉披萨】番茄意面 19.9元	1105342	本溪万达广场	代金券	19.9	26.0	2019-02-01	2019-03-31	券列表	1010	已上架	【玛咪火炉披萨】番茄意面 19.9元	原价：26元  限时抢购：19.9元	0	2	2	0	360	100	100007942	玛咪火炉披萨（本溪万达店）	洋快餐	295	2019-03-06	210500	本溪市	2019-03-07 10:27:53
84702	190550395	【玛咪火炉披萨】烤牛肉披萨 45元	1105342	本溪万达广场	代金券	45.0	55.0	2019-02-01	2019-03-31	券列表	1010	已上架	【玛咪火炉披萨】烤牛肉披萨 45元	原价55元，限时抢购：45元	0	2	2	0	480	100	100007942	玛咪火炉披萨（本溪万达店）	洋快餐	295	2019-03-06	210500	本溪市	2019-03-07 10:27:53
84707	190550400	库赞红酒一杯	1000265	北京石景山万达广场	代金券	30.0	38.0	2019-02-01	2019-07-31	券列表	1010	已上架	库赞红酒一杯	西堤厚牛排	1	1	2	0	24	10	100011726	西堤厚牛排（石景山万达店）	西式简餐	387	2019-03-06	110100	北京市	2019-03-07 10:27:53
84720	190550417	yomi 香醇鸡蛋仔	1000265	北京石景山万达广场	代金券	10.0	13.0	2019-02-01	2019-07-31	券列表	1010	已上架	yomi 香醇鸡蛋仔		1	1	2	0	24	30	100014516	yomi-石景山万达店	甜品	390	2019-03-06	110100	北京市	2019-03-07 10:27:53
84721	190550419	黑糖豆花	1000265	北京石景山万达广场	代金券	12.0	15.0	2019-02-01	2019-07-31	券列表	1010	已上架	黑糖豆花	云海肴	1	1	2	0	24	20	100011220	云海肴-石景山万达店	云贵菜	356	2019-03-06	110100	北京市	2019-03-07 10:27:53
84722	190550420	芥末章鱼	1000265	北京石景山万达广场	代金券	14.0	20.0	2019-02-01	2019-07-31	券列表	1010	已上架	芥末章鱼	天万	1	1	2	0	24	20	100004603	天万-石景山万达店	日式料理	297	2019-03-06	110100	北京市	2019-03-07 10:27:53
84723	190550421	【苏宁易购】1000元新年提货卡	1102437	咸阳丽彩万达广场	礼品券	0.0	1000.0	2019-02-01	2019-03-15	券列表	1010	已上架	【苏宁易购】1000元新年提货卡	新春特实惠·福至千万家	0	1	2	0	24	1000	100003041	万达商管专用	其他	544	2019-03-06	610400	咸阳市	2019-03-07 10:27:53
84726	190550424	【翼】泡椒鱼皮	1100808	梅州万达广场	礼品券	8.8	15.0	2019-02-01	2021-02-27	券列表	1010	已上架	【翼】泡椒鱼皮	冰凉爽脆 开胃爽口	0	0	2	0	24	614	100002967	翼（梅州万达店）	时尚轻餐	334	2019-03-06	441400	梅州市	2019-03-07 10:27:53
84727	190550425	黄金蛋饺	1000265	北京石景山万达广场	代金券	16.0	24.0	2019-02-01	2019-07-31	券列表	1010	已上架	黄金蛋饺	蜀锅串串香	1	1	2	0	24	20	100004574	蜀锅串串香-石景山万达店	小涮锅	276	2019-03-06	110100	北京市	2019-03-07 10:27:53
84729	190550427	【青奈茶饮】双拼阿华田中杯	1105021	平顶山万达广场	代金券	9.9	12.0	2019-02-01	2019-05-30	券列表	1010	已上架	【青奈茶饮】双拼阿华田中杯	原价12元/杯，抢购价9.9元/杯！	0	0	2	0	48	100	100002644,100002643	(null)	(null)	(null)	2019-03-06	410400	平顶山市	2019-03-07 10:27:53
84732	190550430	0元抢2小时免费停车券	1105295	贵阳观山湖万达广场	停车券	0.0	8.0	2019-02-01	2019-12-31	限时抢购	1011	已下架	0元抢2小时免费停车券	不可与其他停车券叠加使用	0	3	2	0	24	99999	100001663	贵阳观山湖万达停车场	停车	549	2019-03-06	520100	贵阳市	2019-03-07 10:27:53
84734	190550432	【大玩家】150枚游戏币	1105346	贵港万达广场	礼品券	100.0	150.0	2019-02-01	2019-05-30	券列表	1010	已下架	【大玩家】150枚游戏币	100元抢购150枚游戏币	1	1	1	0	0	500	100018381	大玩家（贵港万达店）	室内休闲娱乐	283	2019-03-06	450800	贵港市	2019-03-07 10:27:53
84735	190550433	0元抢2小时免费停车券	1105295	贵阳观山湖万达广场	停车券	0.0	8.0	2019-02-01	2019-12-31	券列表	1010	已下架	0元抢2小时免费停车券	不可与其他停车券叠加使用	0	3	2	0	24	99999	100001663	贵阳观山湖万达停车场	停车	549	2019-03-06	520100	贵阳市	2019-03-07 10:27:53
84741	190550439	【中国移动】QOOVI数据线一根	1105202	衢州万达广场	代金券	9.9	18.0	2019-02-01	2019-04-30	券列表	1010	已上架	【中国移动】QOOVI数据线一根	苹果安卓任选	0	0	1	0	0	98	100000665	中国移动（衢州万达店）	数码单品	392	2019-03-06	330800	衢州市	2019-03-07 10:27:53
84742	190550440	【中国移动】QOOVI充电头一个	1105202	衢州万达广场	代金券	29.0	59.0	2019-02-01	2019-04-30	券列表	1010	已上架	【中国移动】QOOVI充电头一个	苹果安卓通用	1	1	1	0	0	199	100000665	中国移动（衢州万达店）	数码单品	392	2019-03-06	330800	衢州市	2019-03-07 10:27:53
84745	190550443	【中国移动】凯迪充电宝	1105202	衢州万达广场	代金券	49.0	79.0	2019-02-01	2019-04-30	券列表	1010	已上架	【中国移动】凯迪充电宝		0	0	1	0	0	50	100000665	中国移动（衢州万达店）	数码单品	392	2019-03-06	330800	衢州市	2019-03-07 10:27:53
84748	190550446	COSTA 拿铁一杯（大杯）立减6.1元	1000274	上海周浦万达广场	礼品券	0.0	6.1	2019-02-28	2019-03-28	限时抢购	1011	已上架	COSTA 拿铁一杯（大杯）立减6.1元	小程序专享	0	2	2	0	168	600	100002433	万达影城卖品部（上海周浦万达店）	影城	443	2019-03-06	310100	上海市	2019-03-07 10:27:53
84748	190550446	COSTA 拿铁一杯（大杯）立减6.1元	1000274	上海周浦万达广场	礼品券	0.0	6.1	2019-02-28	2019-03-28	券列表	1010	已上架	COSTA 拿铁一杯（大杯）立减6.1元	小程序专享	0	2	2	0	168	600	100002433	万达影城卖品部（上海周浦万达店）	影城	443	2019-03-06	310100	上海市	2019-03-07 10:27:53
84749	190550447	COSTA 卡布奇诺（大杯）立减6.1元	1000274	上海周浦万达广场	礼品券	0.0	6.1	2019-02-28	2019-03-28	限时抢购	1011	已上架	COSTA 卡布奇诺（大杯）立减6.1元	小程序专享	0	2	2	0	168	600	100002433	万达影城卖品部（上海周浦万达店）	影城	443	2019-03-06	310100	上海市	2019-03-07 10:27:53
84749	190550447	COSTA 卡布奇诺（大杯）立减6.1元	1000274	上海周浦万达广场	礼品券	0.0	6.1	2019-02-28	2019-03-28	券列表	1010	已上架	COSTA 卡布奇诺（大杯）立减6.1元	小程序专享	0	2	2	0	168	600	100002433	万达影城卖品部（上海周浦万达店）	影城	443	2019-03-06	310100	上海市	2019-03-07 10:27:53
84751	190550449	REC 100元代金券	1000274	上海周浦万达广场	代金券	50.0	100.0	2019-02-28	2019-03-31	限时抢购	1011	已上架	REC 100元代金券	小程序专享	1	1	2	35000	168	300	100000856	REC（上海周浦万达店）	彩妆	73	2019-03-06	310100	上海市	2019-03-07 10:27:53
84751	190550449	REC 100元代金券	1000274	上海周浦万达广场	代金券	50.0	100.0	2019-02-28	2019-03-31	券列表	1010	已上架	REC 100元代金券	小程序专享	1	1	2	35000	168	300	100000856	REC（上海周浦万达店）	彩妆	73	2019-03-06	310100	上海市	2019-03-07 10:27:53
84766	190550464	【柒方奈俍】 芒果爱上虾	1105308	东营东城万达广场	代金券	28.0	38.0	2019-02-01	2019-03-31	券列表	1010	已上架	【柒方奈俍】 芒果爱上虾	仅限周一到周五使用，限堂食	1	1	1	0	0	32	100000949	柒方奈俍（东营东城万达店）	日式简餐	385	2019-03-06	370500	东营市	2019-03-07 10:27:53
84767	190550465	云POS市调奖励	1105343	绵阳CBD万达广场	礼品券	0.0	5.0	2019-02-02	2019-03-31	券列表	1010	已下架	云POS市调奖励	云POS市调奖励	1	1	1	0	0	1000	100010896	活动方(绵阳CBD万达店)	其他	544	2019-03-06	510700	绵阳市	2019-03-07 10:27:53
84783	190550481	【未来主义】生活妆/晚宴妆	1105021	平顶山万达广场	代金券	99.0	299.0	2019-02-01	2019-04-29	券列表	1010	已上架	【未来主义】生活妆/晚宴妆	原价299元/次，抢购价99元/次！	0	0	2	0	48	50	100010777	未来主义（平顶山万达店）	婚庆花艺	367	2019-03-06	410400	平顶山市	2019-03-07 10:27:53
84832	190550531	【陈先生的肉肉】38元团46小食套餐	1000544	沈阳奥体万达广场	代金券	38.0	46.0	2019-02-01	2019-05-30	限时抢购	1011	已上架	【陈先生的肉肉】38元团46小食套餐	万达小程序  比某团还便宜	0	0	2	0	72	100	100002240	陈先生的肉肉（沈阳奥体万达广场店）	特色小吃	379	2019-03-06	210100	沈阳市	2019-03-07 10:27:53
84832	190550531	【陈先生的肉肉】38元团46小食套餐	1000544	沈阳奥体万达广场	代金券	38.0	46.0	2019-02-01	2019-05-30	券列表	1010	已上架	【陈先生的肉肉】38元团46小食套餐	万达小程序  比某团还便宜	0	0	2	0	72	100	100002240	陈先生的肉肉（沈阳奥体万达广场店）	特色小吃	379	2019-03-06	210100	沈阳市	2019-03-07 10:27:53
84839	190550538	【港汇板仔】焕亮沁润气垫	1001010	东莞厚街万达广场	代金券	55.0	78.0	2019-02-01	2021-02-27	券列表	1010	已上架	【港汇板仔】焕亮沁润气垫	迪奥雪晶灵系列	0	2	2	0	72	12	100014921	港汇板仔（厚街万达店）	护肤	74	2019-03-06	441900	东莞市	2019-03-07 10:27:53
84841	190550540	【港汇板仔】透白光蕴精萃露	1001010	东莞厚街万达广场	代金券	59.0	88.0	2019-02-01	2021-02-27	券列表	1010	已上架	【港汇板仔】透白光蕴精萃露	迪奥雪晶灵系列	0	2	2	0	72	10	100014921	港汇板仔（厚街万达店）	护肤	74	2019-03-06	441900	东莞市	2019-03-07 10:27:53
84846	190550545	【陈先生的肉肉】35元团46小食套餐	1000544	沈阳奥体万达广场	代金券	35.0	43.0	2019-02-01	2019-05-30	券列表	1010	已上架	【陈先生的肉肉】35元团46小食套餐	万达小程序  比某团还便宜	0	0	2	0	72	100	100002240	陈先生的肉肉（沈阳奥体万达广场店）	特色小吃	379	2019-03-06	210100	沈阳市	2019-03-07 10:27:53
84846	190550545	【陈先生的肉肉】35元团46小食套餐	1000544	沈阳奥体万达广场	代金券	35.0	43.0	2019-02-01	2019-05-30	限时抢购	1011	已上架	【陈先生的肉肉】35元团46小食套餐	万达小程序  比某团还便宜	0	0	2	0	72	100	100002240	陈先生的肉肉（沈阳奥体万达广场店）	特色小吃	379	2019-03-06	210100	沈阳市	2019-03-07 10:27:53
84854	190550553	【陈先生的肉肉】30元团46小食套餐	1000544	沈阳奥体万达广场	代金券	30.0	38.0	2019-02-01	2019-05-30	限时抢购	1011	已上架	【陈先生的肉肉】30元团46小食套餐	万达小程序  比某团还便宜	0	0	2	0	72	100	100002240	陈先生的肉肉（沈阳奥体万达广场店）	特色小吃	379	2019-03-06	210100	沈阳市	2019-03-07 10:27:53
84854	190550553	【陈先生的肉肉】30元团46小食套餐	1000544	沈阳奥体万达广场	代金券	30.0	38.0	2019-02-01	2019-05-30	券列表	1010	已上架	【陈先生的肉肉】30元团46小食套餐	万达小程序  比某团还便宜	0	0	2	0	72	100	100002240	陈先生的肉肉（沈阳奥体万达广场店）	特色小吃	379	2019-03-06	210100	沈阳市	2019-03-07 10:27:53
84858	190550557	全家福拍摄666元	1105303	嘉兴经开万达广场	礼品券	0.0	666.0	2019-02-01	2019-04-29	券列表	1010	已上架	全家福拍摄666元	凭此券到店付666元，可得全家福拍摄一套	1	1	2	0	72	100	100001787	茶白照相(嘉兴龙鼎万达)	个性写真	268	2019-03-06	330400	嘉兴市	2019-03-07 10:27:53
84861	190550560	全家福拍摄999元	1105303	嘉兴经开万达广场	礼品券	0.0	999.0	2019-02-01	2019-04-29	券列表	1010	已上架	全家福拍摄999元	凭此券到店付999元，可得全家福拍摄一套	1	1	2	0	72	100	100001787	茶白照相(嘉兴龙鼎万达)	个性写真	268	2019-03-06	330400	嘉兴市	2019-03-07 10:27:53
84862	190550561	绝味招牌鸭锁骨	1000265	北京石景山万达广场	代金券	38.0	41.8	2019-02-01	2019-07-31	券列表	1010	已上架	绝味招牌鸭锁骨		1	1	2	0	24	30	100015502	绝味鸭脖-石景山万达广场店	特色小吃	379	2019-03-06	110100	北京市	2019-03-07 10:27:53
84867	190550566	CoCo都可鲜柠檬红茶	1000265	北京石景山万达广场	代金券	9.0	11.0	2019-02-01	2019-07-31	券列表	1010	已上架	CoCo都可鲜柠檬红茶		1	1	2	0	24	50	100011955	CoCo都可（石景山万达店）	奶茶	277	2019-03-06	110100	北京市	2019-03-07 10:27:53
84870	190550569	万达服务台-复印服务1张	1000503	广州番禺万达广场	礼品券	1.0	1.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-复印服务1张	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84871	190550570	【大玩家】5元10枚游戏币	1104893	曲靖万达广场	折扣券	5.0	0.5	2019-02-01	2019-03-29	券列表	1010	已上架	【大玩家】5元10枚游戏币		1	1	1	1000	0	500	100013912	大玩家(曲靖万达店)	室内休闲娱乐	283	2019-03-06	530300	曲靖市	2019-03-07 10:27:53
84872	190550571	万达服务台-复印服务5张	1000503	广州番禺万达广场	礼品券	5.0	5.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-复印服务5张	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84873	190550572	【大玩家】66.9元88枚游戏币	1104893	曲靖万达广场	折扣券	66.9	0.7	2019-02-01	2019-03-29	券列表	1010	已上架	【大玩家】66.9元88枚游戏币		1	1	1	8800	0	400	100013912	大玩家(曲靖万达店)	室内休闲娱乐	283	2019-03-06	530300	曲靖市	2019-03-07 10:27:53
84874	190550573	万达服务台-复印服务10张	1000503	广州番禺万达广场	礼品券	10.0	10.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-复印服务10张	本券须到广场1F服务台核销使用	0	0	1	0	0	30	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84876	190550575	万达服务台-pos机纸1卷	1000503	广州番禺万达广场	礼品券	3.0	3.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-pos机纸1卷	本券须到广场1F服务台核销使用（仅限商户）	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84877	190550576	万达服务台-pos机纸10卷	1000503	广州番禺万达广场	礼品券	30.0	30.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-pos机纸10卷	本券须到广场1F服务台核销使用（仅限商户）	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84879	190550578	【密室逃脱】1元顶10元代金券	1104893	曲靖万达广场	折扣券	1.0	0.1	2019-02-01	2019-03-31	券列表	1010	已上架	【密室逃脱】1元顶10元代金券	棱镜密室逃脱店上1元顶10元	0	1	1	1000	0	99	100018740	棱镜密室逃脱(曲靖万达店)	室内休闲娱乐	283	2019-03-06	530300	曲靖市	2019-03-07 10:27:53
84880	190550579	万达服务台-(小)礼物盒	1000503	广州番禺万达广场	礼品券	5.0	5.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-(小)礼物盒	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84881	190550580	万达服务台-(大)礼物盒	1000503	广州番禺万达广场	礼品券	10.0	10.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-(大)礼物盒	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84882	190550581	万达服务台-丝带5元/次	1000503	广州番禺万达广场	礼品券	5.0	5.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-丝带5元/次	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84883	190550582	万达服务台-丝带花1个	1000503	广州番禺万达广场	礼品券	2.0	2.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-丝带花1个	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84885	190550584	万达服务台-包装纸半张	1000503	广州番禺万达广场	礼品券	5.0	5.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-包装纸半张	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84887	190550586	万达服务台-包装纸1张	1000503	广州番禺万达广场	礼品券	10.0	10.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-包装纸1张	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84888	190550587	万达服务台-贺卡1张	1000503	广州番禺万达广场	礼品券	5.0	5.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-贺卡1张	本券须到广场1F服务台核销使用	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84889	190550588	万达服务台-商户员工证1张	1000503	广州番禺万达广场	礼品券	10.0	10.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-商户员工证1张	本券须到广场1F服务台核销使用（仅限商户）	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
84891	190550590	万达服务台-商户员工证5张	1000503	广州番禺万达广场	礼品券	50.0	50.0	2019-02-01	2019-03-31	限时抢购	1011	已上架	万达服务台-商户员工证5张	本券须到广场1F服务台核销使用（仅限商户）	0	0	1	0	0	50	100001873	客户服务中心（广东番禺万达店）	其他	544	2019-03-06	440100	广州市	2019-03-07 10:27:53
